XC-ID,scientific name,bird name,Vocalization Type,Author,Page URL
815912,Alcedo atthis,Common Kingfisher,flight call,Albert Lastukhin,https://xeno-canto.org/815912
820084,Alcedo atthis,Common Kingfisher,flight call,Beatrix Saadi-Varchmin,https://xeno-canto.org/820084
826093,Alcedo atthis,Common Kingfisher,flight call,João Tomás,https://xeno-canto.org/826093
827045,Alcedo atthis,Common Kingfisher,flight call,djsaaltink,https://xeno-canto.org/827045
836541,Alcedo atthis,Common Kingfisher,flight call,Gosse Hoekstra,https://xeno-canto.org/836541
839395,Alcedo atthis,Common Kingfisher,flight call,Thierry THOMAS,https://xeno-canto.org/839395
845106,Alcedo atthis,Common Kingfisher,flight call,João Tomás,https://xeno-canto.org/845106
856801,Alcedo atthis bengalensis,Unknown,flight call,Ray Tsu 诸仁,https://xeno-canto.org/856801
878138,Alcedo atthis,Common Kingfisher,"flight call, nocturnal flight call",Susanne Kuijpers,https://xeno-canto.org/878138
881850,Alcedo atthis,Common Kingfisher,flight call,Esperanza Poveda,https://xeno-canto.org/881850
909571,Alcedo atthis,Common Kingfisher,flight call,Albert Lastukhin,https://xeno-canto.org/909571
909572,Alcedo atthis,Common Kingfisher,flight call,Albert Lastukhin,https://xeno-canto.org/909572
909573,Alcedo atthis,Common Kingfisher,flight call,Albert Lastukhin,https://xeno-canto.org/909573
940947,Alcedo atthis,Common Kingfisher,flight call,Teet Sirotkin,https://xeno-canto.org/940947
122719,Prunella modularis modularis,Unknown,"flight call, song",Jarek Matusiak,https://xeno-canto.org/122719
129186,Prunella modularis,Dunnock,flight call,Jarek Matusiak,https://xeno-canto.org/129186
434119,Prunella modularis,Dunnock,flight call,Lars Edenius,https://xeno-canto.org/434119
499265,Prunella modularis,Dunnock,flight call,Lars Edenius,https://xeno-canto.org/499265
502897,Prunella modularis,Dunnock,flight call,Joost van Bruggen,https://xeno-canto.org/502897
645343,Prunella modularis,Dunnock,"flight call, song",Lars Edenius,https://xeno-canto.org/645343
707284,Prunella modularis,Dunnock,flight call,Sonothèque ADVL,https://xeno-canto.org/707284
718332,Prunella modularis,Dunnock,flight call,Chèvremont Fabian,https://xeno-canto.org/718332
727250,Prunella modularis,Dunnock,"call, flight call",Manuel Tacke,https://xeno-canto.org/727250
746633,Prunella modularis,Dunnock,flight call,Uku Paal,https://xeno-canto.org/746633
746693,Prunella modularis,Dunnock,flight call,Per Lindquist,https://xeno-canto.org/746693
749210,Prunella modularis,Dunnock,flight call,Jeroen Lissens,https://xeno-canto.org/749210
755146,Prunella modularis,Dunnock,flight call,Sergi,https://xeno-canto.org/755146
755531,Prunella modularis,Dunnock,flight call,Teet Sirotkin,https://xeno-canto.org/755531
759979,Prunella modularis,Dunnock,flight call,Sergi,https://xeno-canto.org/759979
763094,Prunella modularis,Dunnock,"call, flight call",Alan Dalton,https://xeno-canto.org/763094
773954,Prunella modularis,Dunnock,flight call,Irish Wildlife Sounds,https://xeno-canto.org/773954
783902,Prunella modularis,Dunnock,flight call,Andre Eden,https://xeno-canto.org/783902
792742,Prunella modularis,Dunnock,flight call,Alan Dalton,https://xeno-canto.org/792742
792744,Prunella modularis,Dunnock,flight call,Alan Dalton,https://xeno-canto.org/792744
792745,Prunella modularis,Dunnock,flight call,Alan Dalton,https://xeno-canto.org/792745
792747,Prunella modularis,Dunnock,flight call,Alan Dalton,https://xeno-canto.org/792747
792786,Prunella modularis,Dunnock,flight call,Alan Dalton,https://xeno-canto.org/792786
825753,Prunella modularis,Dunnock,"call, flight call, nocturnal flight call",Diego Fernandez Martinez,https://xeno-canto.org/825753
828276,Prunella modularis,Dunnock,flight call,Lars Edenius,https://xeno-canto.org/828276
830069,Prunella modularis,Dunnock,"call, flight call",Alan Dalton,https://xeno-canto.org/830069
830195,Prunella modularis,Dunnock,"flight call, wing flutter",Lars Edenius,https://xeno-canto.org/830195
833100,Prunella modularis,Dunnock,flight call,Grzegorz Kaczorowski,https://xeno-canto.org/833100
836505,Prunella modularis,Dunnock,"call, flight call",Thierry THOMAS,https://xeno-canto.org/836505
838245,Prunella modularis,Dunnock,flight call,Christian Kerihuel,https://xeno-canto.org/838245
840706,Prunella modularis,Dunnock,"flight call, nocturnal flight call",José Manuel Reyes Páez,https://xeno-canto.org/840706
845338,Prunella modularis,Dunnock,"call, flight call, nocturnal flight call",Paul Coiffard,https://xeno-canto.org/845338
881792,Prunella modularis,Dunnock,"call, flight call",Alan Dalton,https://xeno-canto.org/881792
881795,Prunella modularis,Dunnock,"call, flight call",Alan Dalton,https://xeno-canto.org/881795
881801,Prunella modularis,Dunnock,"call, flight call",Alan Dalton,https://xeno-canto.org/881801
881803,Prunella modularis,Dunnock,"call, flight call",Alan Dalton,https://xeno-canto.org/881803
894425,Prunella modularis,Dunnock,flight call,Lars Edenius,https://xeno-canto.org/894425
950697,Prunella modularis,Dunnock,flight call,Sven Kransel,https://xeno-canto.org/950697
953153,Prunella modularis,Dunnock,"aberrant, flight call",Chèvremont Fabian,https://xeno-canto.org/953153
953155,Prunella modularis,Dunnock,"call, flight call",Chèvremont Fabian,https://xeno-canto.org/953155
959477,Prunella modularis,Dunnock,flight call,Luca Baghino,https://xeno-canto.org/959477
202578,Sylvia atricapilla,Eurasian Blackcap,flight call,José Carlos Sires,https://xeno-canto.org/202578
263585,Sylvia atricapilla,Eurasian Blackcap,"call, flight call, song",José Carlos Sires,https://xeno-canto.org/263585
459897,Sylvia atricapilla,Eurasian Blackcap,"call, flight call",Nelson Conceição,https://xeno-canto.org/459897
463090,Sylvia atricapilla,Eurasian Blackcap,flight call,Nelson Conceição,https://xeno-canto.org/463090
465289,Sylvia atricapilla,Eurasian Blackcap,"flight call, song",Aat Schaftenaar,https://xeno-canto.org/465289
466138,Sylvia atricapilla,Eurasian Blackcap,"flight call, nocturnal flight call",Joost van Bruggen,https://xeno-canto.org/466138
466146,Sylvia atricapilla,Eurasian Blackcap,"flight call, nocturnal flight call",Joost van Bruggen,https://xeno-canto.org/466146
467252,Sylvia atricapilla,Eurasian Blackcap,"flight call, flight song, song, nocturnal flight song",Joost van Bruggen,https://xeno-canto.org/467252
467789,Sylvia atricapilla,Eurasian Blackcap,flight call,Sander,https://xeno-canto.org/467789
481659,Sylvia atricapilla,Eurasian Blackcap,"flight call, song",Nelson Conceição,https://xeno-canto.org/481659
499653,Sylvia atricapilla,Eurasian Blackcap,"call, flight call",Nelson Conceição,https://xeno-canto.org/499653
507310,Sylvia atricapilla,Eurasian Blackcap,flight call,Nelson Conceição,https://xeno-canto.org/507310
541920,Sylvia atricapilla,Eurasian Blackcap,"flight call, song, complex song",Stanislas Wroza,https://xeno-canto.org/541920
541926,Sylvia atricapilla,Eurasian Blackcap,flight call,Stanislas Wroza,https://xeno-canto.org/541926
547244,Sylvia atricapilla,Eurasian Blackcap,"call, flight call, imitation, mimicry/imitation",Radovan Václav,https://xeno-canto.org/547244
549538,Sylvia atricapilla,Eurasian Blackcap,"call, flight call, song, nuptial call",Stanislas Wroza,https://xeno-canto.org/549538
550275,Sylvia atricapilla,Eurasian Blackcap,"call, flight call, nuptial call",Stanislas Wroza,https://xeno-canto.org/550275
641292,Sylvia atricapilla,Eurasian Blackcap,"flight call, nocturnal flight call, subsong",Will Scott,https://xeno-canto.org/641292
795755,Sylvia atricapilla,Eurasian Blackcap,"call, flight call, song, subsong, thin call, squeaky calls",Stanislas Wroza,https://xeno-canto.org/795755
827827,Sylvia atricapilla,Eurasian Blackcap,"call, flight call, nocturnal flight call, song",Diego Fernandez Martinez,https://xeno-canto.org/827827
897880,Sylvia atricapilla,Eurasian Blackcap,"alarm call, call, flight call, interaction calls, thin call, low call",Stanislas Wroza,https://xeno-canto.org/897880
965821,Sylvia atricapilla,Eurasian Blackcap,"flight call, song",Esperanza Poveda,https://xeno-canto.org/965821
965824,Sylvia atricapilla,Eurasian Blackcap,"flight call, song",Esperanza Poveda,https://xeno-canto.org/965824
965828,Sylvia atricapilla,Eurasian Blackcap,"flight call, song",Esperanza Poveda,https://xeno-canto.org/965828
122200,Cyanistes caeruleus caeruleus,Unknown,"call, flight call, sound of wings",Jarek Matusiak,https://xeno-canto.org/122200
152578,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Jarek Matusiak,https://xeno-canto.org/152578
401228,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Peter Boesman,https://xeno-canto.org/401228
447434,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call, ""plik"" call, feeding calls",Stanislas Wroza,https://xeno-canto.org/447434
468761,Cyanistes caeruleus,Eurasian Blue Tit,flight call,Aladdin,https://xeno-canto.org/468761
522585,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Stanislas Wroza,https://xeno-canto.org/522585
526961,Cyanistes caeruleus,Eurasian Blue Tit,"flight call, flock in migration",Stanislas Wroza,https://xeno-canto.org/526961
535494,Cyanistes caeruleus,Eurasian Blue Tit,"flight call, two birds chasing each other",Stanislas Wroza,https://xeno-canto.org/535494
537812,Cyanistes caeruleus,Eurasian Blue Tit,flight call,Stanislas Wroza,https://xeno-canto.org/537812
570150,Cyanistes caeruleus,Eurasian Blue Tit,flight call,Stanislas Wroza,https://xeno-canto.org/570150
613641,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Cedric Mroczko,https://xeno-canto.org/613641
623140,Cyanistes caeruleus,Eurasian Blue Tit,flight call,"Olivier SWIFT, Hélène CARTAUD",https://xeno-canto.org/623140
677716,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call, song, various calls",Stanislas Wroza,https://xeno-canto.org/677716
682890,Cyanistes caeruleus,Eurasian Blue Tit,"flight call, bird in migration",Stanislas Wroza,https://xeno-canto.org/682890
682892,Cyanistes caeruleus,Eurasian Blue Tit,"flight call, bird in migration",Stanislas Wroza,https://xeno-canto.org/682892
682893,Cyanistes caeruleus,Eurasian Blue Tit,"flight call, bird in migration",Stanislas Wroza,https://xeno-canto.org/682893
682894,Cyanistes caeruleus,Eurasian Blue Tit,"flight call, bird in migration",Stanislas Wroza,https://xeno-canto.org/682894
684026,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Stanislas Wroza,https://xeno-canto.org/684026
695931,Cyanistes caeruleus,Eurasian Blue Tit,"flight call, song",Jordi Calvet,https://xeno-canto.org/695931
697541,Cyanistes caeruleus,Eurasian Blue Tit,flight call,Jorge Leitão,https://xeno-canto.org/697541
760132,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Jorge Leitão,https://xeno-canto.org/760132
767166,Cyanistes caeruleus,Eurasian Blue Tit,flight call,Irish Wildlife Sounds,https://xeno-canto.org/767166
767812,Cyanistes caeruleus,Eurasian Blue Tit,flight call,Stanislas Wroza,https://xeno-canto.org/767812
767813,Cyanistes caeruleus,Eurasian Blue Tit,flight call,Stanislas Wroza,https://xeno-canto.org/767813
828648,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Seynaeve Adriaan,https://xeno-canto.org/828648
857825,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Vladimír Nemček,https://xeno-canto.org/857825
940758,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Georg Amann,https://xeno-canto.org/940758
940958,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call, wing sound",Georg Amann,https://xeno-canto.org/940958
949769,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Georg Amann,https://xeno-canto.org/949769
950693,Cyanistes caeruleus,Eurasian Blue Tit,"call, flight call",Sven Kransel,https://xeno-canto.org/950693
689331,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Jorge Leitão,https://xeno-canto.org/689331
723286,Pyrrhula pyrrhula europaea,Unknown,"flight call, song",Alexander Schlatmann,https://xeno-canto.org/723286
741673,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Jorge Leitão,https://xeno-canto.org/741673
742051,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Jorge Leitão,https://xeno-canto.org/742051
749318,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Jorge Leitão,https://xeno-canto.org/749318
751029,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Agris Celmins,https://xeno-canto.org/751029
753398,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Anders Westman,https://xeno-canto.org/753398
758336,Pyrrhula pyrrhula,Eurasian Bullfinch,"flight call, autumn call",Uku Paal,https://xeno-canto.org/758336
758502,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",W. Agster,https://xeno-canto.org/758502
759579,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Christian Bøggild,https://xeno-canto.org/759579
763868,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Uku Paal,https://xeno-canto.org/763868
779940,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/779940
779942,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/779942
779946,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/779946
780347,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/780347
792730,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/792730
792732,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/792732
792734,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/792734
792736,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/792736
792737,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Alan Dalton,https://xeno-canto.org/792737
793510,Pyrrhula pyrrhula,Eurasian Bullfinch,"flight call, nocturnal flight call",Diego Fernandez Martinez,https://xeno-canto.org/793510
820823,Pyrrhula pyrrhula,Eurasian Bullfinch,"flight call, nocturnal flight call",Elisabeth Godding,https://xeno-canto.org/820823
821179,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Gerard van Aalst,https://xeno-canto.org/821179
828299,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828299
828302,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828302
828303,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828303
828304,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828304
828305,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828305
828307,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828307
828308,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828308
828309,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828309
828311,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Alan Dalton,https://xeno-canto.org/828311
839014,Pyrrhula pyrrhula,Eurasian Bullfinch,"call, flight call",Branislav Oblučar,https://xeno-canto.org/839014
842689,Pyrrhula pyrrhula pyrrhula,Unknown,"call, flight call",Alan Dalton,https://xeno-canto.org/842689
844828,Pyrrhula pyrrhula pyrrhula,Unknown,"call, flight call",Karol Łanocha,https://xeno-canto.org/844828
881778,Pyrrhula pyrrhula pyrrhula,Unknown,"call, flight call",Alan Dalton,https://xeno-canto.org/881778
897897,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Stanislas Wroza,https://xeno-canto.org/897897
897984,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Jorge Leitão,https://xeno-canto.org/897984
897986,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Jorge Leitão,https://xeno-canto.org/897986
914060,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Paul Driver,https://xeno-canto.org/914060
940155,Pyrrhula pyrrhula,Eurasian Bullfinch,flight call,Jocce Ekstrom,https://xeno-canto.org/940155
436465,Fulica atra,Eurasian Coot,flight call,Daniel Beuker,https://xeno-canto.org/436465
439336,Fulica atra,Eurasian Coot,"flight call, nocturnal flight call",G Berger,https://xeno-canto.org/439336
452373,Fulica atra,Eurasian Coot,"flight call, nocturnal flight call",Simon Gillings,https://xeno-canto.org/452373
